Date,Refrigerated_1,Refrigerated_2,HotGasPipe,LiquidPipe,SuctionPipe,Environment,EnergyKWh,Door,setpoint_min,setpoint_max
23/05/2023 05:27,-2.2,3.5,45.1,29.9,9.8,25.1,450,0,15,16
23/05/2023 05:28,-3.7,-2.2,50.9,32.4,10.1,26.3,950,0,15,16
23/05/2023 05:29,1.3,-3.7,52.7,30.7,7.2,25.5,300,0,15,16
23/05/2023 05:30,2.8,1.3,50.1,30.1,8.2,25.4,50,0,15,16
23/05/2023 05:31,3.8,2.8,45.6,29.6,9.5,25.2,100,0,15,16
23/05/2023 05:32,-2.5,3.8,46.7,29.8,9.3,25.2,650,0,15,16
23/05/2023 05:33,3.4,-2.5,51.1,30.6,8.4,25.4,1100,0,15,16
23/05/2023 05:34,4.4,3.4,49.3,30.0,9.1,25.3,1300,0,15,16
23/05/2023 05:35,5.8,4.4,45.1,29.6,10.4,25.2,1250,0,15,16
23/05/2023 05:36,2.1,5.8,42.5,29.1,11.4,25.2,1250,0,15,16
23/05/2023 05:37,0.9,2.1,46.4,30.4,12.5,25.2,900,0,15,16
23/05/2023 05:38,-0.2,0.9,49.2,30.1,11.3,25.3,1000,0,15,16
23/05/2023 05:39,-1.6,-0.2,51.9,32.4,12.0,25.8,1000,0,15,16
23/05/2023 05:40,-3.8,-1.6,53.3,33.2,11.1,26.7,950,0,15,16
23/05/2023 05:41,1.0,-3.8,54.0,31.2,7.6,25.7,850,0,15,16
23/05/2023 05:42,2.9,1.0,54.0,30.6,8.2,25.8,100,0,15,16
23/05/2023 05:43,-1.0,2.9,50.0,29.9,9.6,25.7,150,0,15,16
23/05/2023 05:44,-3.7,-1.0,52.5,33.3,10.3,26.8,950,0,15,16
23/05/2023 05:45,1.0,-3.7,53.5,31.0,7.0,25.7,800,0,15,16
23/05/2023 05:46,2.4,1.0,53.4,30.6,7.7,25.6,50,0,15,16
23/05/2023 05:47,3.7,2.4,49.3,30.1,8.9,25.3,100,0,15,16
23/05/2023 05:48,-2.8,3.7,48.9,29.8,10.3,25.6,450,0,15,16
23/05/2023 05:49,-5.7,-2.8,52.1,32.3,9.3,25.9,1000,0,15,16
23/05/2023 05:50,1.5,-5.7,53.7,30.5,7.1,25.7,350,0,15,16
23/05/2023 05:51,2.9,1.5,51.0,30.1,8.3,25.5,100,0,15,16
23/05/2023 05:52,-2.1,2.9,46.0,29.3,9.9,25.3,50,0,15,16
23/05/2023 05:53,-2.2,-2.1,48.2,30.4,9.4,25.7,700,0,15,16
23/05/2023 05:54,0.8,-2.2,51.3,30.9,7.2,25.5,950,0,15,16
23/05/2023 05:55,1.9,0.8,52.8,30.6,7.6,25.7,100,0,15,16
23/05/2023 05:56,3.2,1.9,49.0,30.0,8.7,25.4,50,0,15,16
23/05/2023 05:57,-1.9,3.2,45.2,29.7,9.6,24.9,100,0,15,16
23/05/2023 05:58,-2.8,-1.9,49.4,31.7,9.7,26.4,850,0,15,16
23/05/2023 05:59,0.7,-2.8,52.7,30.9,7.1,25.8,750,0,15,16
23/05/2023 06:00,2.4,0.7,52.1,30.4,7.6,25.6,50,0,15,16
23/05/2023 06:01,3.4,2.4,47.9,30.0,9.0,25.3,100,0,15,16
23/05/2023 06:02,-1.5,3.4,45.8,29.7,10.2,25.1,250,0,15,16
23/05/2023 06:03,-5.1,-1.5,50.2,32.5,8.9,26.2,950,0,15,16
23/05/2023 06:04,1.1,-5.1,52.7,30.8,7.2,25.8,500,0,15,16
23/05/2023 06:05,2.6,1.1,50.9,30.3,8.2,25.5,50,0,15,16
23/05/2023 06:06,3.7,2.6,46.5,29.7,9.5,25.3,100,0,15,16
23/05/2023 06:07,-1.4,3.7,46.1,30.2,9.8,25.4,450,0,15,16
23/05/2023 06:08,1.1,-1.4,49.7,30.7,7.3,25.4,900,0,15,16
23/05/2023 06:09,1.5,1.1,52.6,30.4,7.2,25.6,350,0,15,16
23/05/2023 06:10,2.9,1.5,49.7,30.0,8.4,25.4,50,0,15,16
23/05/2023 06:11,-1.6,2.9,45.5,29.2,9.8,25.1,100,0,15,16
23/05/2023 06:12,-2.5,-1.6,46.7,30.2,9.6,24.3,600,0,15,16
23/05/2023 06:13,0.7,-2.5,51.2,30.8,7.2,25.5,900,0,15,16
23/05/2023 06:14,1.9,0.7,52.4,30.5,7.6,25.5,150,0,15,16
23/05/2023 06:15,3.2,1.9,48.8,29.9,8.6,25.3,50,0,15,16
23/05/2023 06:16,-2.6,3.2,45.1,29.2,9.5,25.0,100,0,15,16
23/05/2023 06:17,-4.6,-2.6,48.0,31.3,9.7,26.4,750,0,15,16
23/05/2023 06:18,0.7,-4.6,52.3,30.9,7.0,25.5,850,0,15,16
23/05/2023 06:19,2.3,0.7,51.7,30.4,7.6,25.4,100,0,15,16
23/05/2023 06:20,3.5,2.3,47.7,29.8,9.0,25.3,50,0,15,16
23/05/2023 06:21,-2.0,3.5,46.2,29.4,10.1,25.1,200,0,15,16
23/05/2023 06:22,-4.4,-2.0,50.5,32.6,9.1,26.6,1000,0,15,16
23/05/2023 06:23,1.1,-4.4,52.7,30.7,7.1,25.6,500,0,15,16
23/05/2023 06:24,2.7,1.1,50.5,30.0,8.2,25.4,100,0,15,16
23/05/2023 06:25,3.8,2.7,46.1,29.6,9.5,25.2,50,0,15,16
23/05/2023 06:26,-3.1,3.8,47.4,29.4,9.4,25.2,500,0,15,16
23/05/2023 06:27,0.7,-3.1,50.5,30.6,7.4,25.4,900,0,15,16
23/05/2023 06:28,1.8,0.7,52.3,30.4,7.7,25.5,300,0,15,16
23/05/2023 06:29,3.1,1.8,48.8,30.0,8.7,25.3,100,0,15,16
23/05/2023 06:30,-2.1,3.1,44.9,29.6,10.4,25.6,50,0,15,16
23/05/2023 06:31,-3.1,-2.1,48.5,31.7,8.9,25.8,750,0,15,16
23/05/2023 06:32,-1.2,-3.1,52.2,31.35,7.0,25.6,1000,0,15,16
23/05/2023 06:33,0.7,0.7,52.05,31.0,7.35,25.4,50,0,15,16
23/05/2023 06:34,2.1,1.4,51.9,30.4,7.7,25.35,50,0,15,16
23/05/2023 06:35,3.5,2.1,47.9,29.9,9.0,25.3,100,0,15,16
23/05/2023 06:36,-2.2,3.5,45.7,29.1,8.8,24.5,1000,0,15,16
23/05/2023 06:37,-4.6,-2.2,50.1,32.2,9.3,26.6,600,0,15,16
23/05/2023 06:38,1.1,-4.6,52.9,30.8,7.0,25.7,100,0,15,16
23/05/2023 06:39,2.9,1.1,50.7,30.2,8.1,25.3,50,0,15,16
23/05/2023 06:40,3.7,2.9,46.4,29.6,9.4,25.3,400,0,15,16
23/05/2023 06:41,-2.5,3.7,46.5,29.8,9.6,25.6,900,0,15,16
23/05/2023 06:42,0.9,-2.5,49.9,30.7,7.2,25.4,400,0,15,16
23/05/2023 06:43,1.6,0.9,52.6,30.3,7.2,25.6,100,0,15,16
23/05/2023 06:44,3.1,1.6,49.4,30.0,8.5,25.4,50,0,15,16
23/05/2023 06:45,-2.1,3.1,45.4,29.5,10.0,25.3,650,0,15,16
23/05/2023 06:46,-4.0,-2.1,47.6,31.2,9.3,25.7,900,0,15,16
23/05/2023 06:47,0.7,-4.0,52.1,30.9,7.0,25.5,200,0,15,16
23/05/2023 06:48,2.2,0.7,52.2,30.5,7.6,25.5,50,0,15,16
23/05/2023 06:49,3.2,2.2,48.2,29.8,8.8,25.2,100,0,15,16
23/05/2023 06:50,-2.2,3.2,45.3,30.0,10.5,25.2,800,0,15,16
23/05/2023 06:51,-3.8,-2.2,49.9,32.8,9.7,25.8,850,0,15,16
23/05/2023 06:52,1.2,-3.8,52.5,30.9,7.1,25.6,50,0,15,16
23/05/2023 06:53,2.6,1.2,51.0,30.1,8.1,25.4,50,0,15,16
23/05/2023 06:54,3.6,2.6,46.7,29.7,9.3,25.3,250,0,15,16
23/05/2023 06:55,-2.7,3.6,46.2,30.0,9.8,25.2,850,0,15,16
23/05/2023 06:56,1.2,-2.7,49.3,30.7,7.4,25.4,600,0,15,16
23/05/2023 06:57,1.5,1.2,52.8,30.7,7.2,25.7,50,0,15,16
23/05/2023 06:58,2.9,1.5,49.9,30.1,8.3,25.2,100,0,15,16
23/05/2023 06:59,3.9,2.9,45.4,29.7,9.6,25.2,350,0,15,16
23/05/2023 07:00,-2.2,3.9,46.8,29.2,8.2,25.0,950,0,15,16
23/05/2023 07:01,0.7,-2.2,50.7,30.8,7.2,25.5,400,0,15,16
23/05/2023 07:02,1.7,0.7,52.3,30.4,7.5,25.6,50,0,15,16
23/05/2023 07:03,3.3,1.7,48.9,29.8,8.6,25.3,100,0,15,16
23/05/2023 07:04,-1.7,3.3,44.9,29.6,9.8,24.9,600,0,15,16
23/05/2023 07:05,-4.6,-1.7,48.2,31.2,9.6,26.0,950,0,15,16
23/05/2023 07:06,1.0,-4.6,52.5,30.8,7.0,25.7,150,0,15,16
23/05/2023 07:07,2.4,1.0,51.4,30.3,7.7,25.4,50,0,15,16
23/05/2023 07:08,3.4,2.4,47.3,29.9,9.1,25.2,100,0,15,16
23/05/2023 07:09,-2.4,3.4,45.4,28.9,9.9,24.7,900,0,15,16
23/05/2023 07:10,-4.5,-2.4,50.3,31.9,10.2,26.4,800,0,15,16
23/05/2023 07:11,1.1,-4.5,53.0,30.5,7.2,25.5,50,0,15,16
23/05/2023 07:12,2.7,1.1,50.3,29.9,8.2,25.2,50,0,15,16
23/05/2023 07:13,3.8,2.7,46.0,29.5,9.5,24.9,200,0,15,16
23/05/2023 07:14,-2.2,3.8,46.1,29.6,9.4,25.1,1000,0,15,16
23/05/2023 07:15,1.0,-2.2,49.9,30.5,7.3,25.0,550,0,15,16
23/05/2023 07:16,1.5,1.0,52.4,30.3,7.1,25.3,100,0,15,16
23/05/2023 07:17,3.0,1.5,49.3,29.8,8.4,25.0,50,0,15,16
23/05/2023 07:18,-0.8,3.0,44.3,28.7,10.0,25.3,450,0,15,16
23/05/2023 07:19,-3.7,-0.8,47.3,30.0,8.5,24.6,900,0,15,16
23/05/2023 07:20,0.6,-3.7,51.6,30.7,7.0,25.2,350,0,15,16
23/05/2023 07:21,2.0,0.6,51.9,30.1,7.5,25.2,100,0,15,16
23/05/2023 07:22,3.2,2.0,48.2,29.6,8.6,24.9,50,0,15,16
23/05/2023 07:23,-1.8,3.2,44.6,29.3,10.0,24.7,650,0,15,16
23/05/2023 07:24,-3.8,-1.8,48.7,30.0,8.7,25.1,900,0,15,16
23/05/2023 07:25,1.0,-3.8,52.6,30.6,6.9,25.4,150,0,15,16
23/05/2023 07:26,2.3,1.0,51.2,29.8,7.8,25.0,100,0,15,16
23/05/2023 07:27,3.5,2.3,47.0,29.4,9.1,24.8,50,0,15,16
23/05/2023 07:28,-1.7,3.5,45.5,29.6,10.2,24.7,800,0,15,16
23/05/2023 07:29,-4.1,-1.7,49.9,32.0,7.9,25.5,850,0,15,16
23/05/2023 07:30,1.2,-4.1,52.9,30.4,7.0,25.2,50,0,15,16
23/05/2023 07:31,2.7,1.2,50.2,29.6,8.0,24.9,100,0,15,16
23/05/2023 07:32,3.7,2.7,45.7,29.3,9.3,24.6,150,0,15,16
23/05/2023 07:33,-2.1,3.7,46.4,29.9,9.7,24.5,950,0,15,16
23/05/2023 07:34,0.8,-2.1,49.9,30.4,7.1,24.9,600,0,15,16
23/05/2023 07:35,1.6,0.8,52.5,30.2,7.2,25.2,100,0,15,16
23/05/2023 07:36,3.2,1.6,49.2,29.7,8.4,24.8,50,0,15,16
23/05/2023 07:37,-1.8,3.2,45.8,29.2,9.6,24.9,450,0,15,16
23/05/2023 07:38,-3.9,-1.8,48.2,30.0,8.9,24.7,950,0,15,16
23/05/2023 07:39,0.8,-3.9,52.6,30.5,7.0,25.1,350,0,15,16
23/05/2023 07:40,2.1,0.8,51.5,29.8,7.7,24.9,50,0,15,16
23/05/2023 07:41,3.5,2.1,47.4,29.5,9.0,24.7,100,0,15,16
23/05/2023 07:42,-2.0,3.5,45.1,29.2,9.2,24.4,700,0,15,16
23/05/2023 07:43,-3.6,-2.0,49.3,30.8,8.1,24.6,900,0,15,16
23/05/2023 07:44,1.0,-3.6,52.8,30.3,6.9,25.1,50,0,15,16
23/05/2023 07:45,2.7,1.0,50.5,29.7,7.9,24.7,50,0,15,16
23/05/2023 07:46,3.6,2.7,46.0,29.2,9.1,24.6,50,0,15,16
23/05/2023 07:47,-2.7,3.6,46.4,29.3,9.3,24.1,950,0,15,16
23/05/2023 07:48,0.9,-2.7,49.8,30.4,7.4,24.7,700,0,15,16
23/05/2023 07:49,1.4,0.9,52.6,30.2,7.3,25.0,100,0,15,16
23/05/2023 07:50,2.9,1.4,49.2,29.6,8.3,24.7,50,0,15,16
23/05/2023 07:51,-1.4,2.9,44.1,28.5,10.3,24.3,250,0,15,16
23/05/2023 07:52,-3.3,-1.4,46.5,29.5,8.3,24.5,950,0,15,16
23/05/2023 07:53,0.8,-3.3,51.9,30.5,7.0,24.9,500,0,15,16
23/05/2023 07:54,2.1,0.8,52.0,30.0,7.4,24.8,100,0,15,16
23/05/2023 07:55,3.3,2.1,48.0,29.5,8.7,24.7,50,0,15,16
23/05/2023 07:56,-1.3,3.3,44.8,28.5,10.2,24.0,500,0,15,16
23/05/2023 07:57,-4.0,-1.3,47.8,29.4,8.2,24.4,950,0,15,16
23/05/2023 07:58,0.8,-4.0,52.5,30.4,6.8,25.1,300,0,15,16
23/05/2023 07:59,2.3,0.8,50.8,29.7,7.6,24.7,50,0,15,16
23/05/2023 08:00,3.4,2.3,46.6,29.2,8.9,24.6,100,0,15,16
23/05/2023 08:01,-1.7,3.4,44.9,29.0,9.2,24.7,650,0,15,16
23/05/2023 08:02,-3.8,-1.7,48.7,30.4,7.5,24.0,850,0,15,16
23/05/2023 08:03,1.3,-3.8,52.7,30.3,7.0,24.8,100,0,15,16
23/05/2023 08:04,2.7,1.3,50.1,29.6,7.9,24.6,100,0,15,16
23/05/2023 08:05,3.6,2.7,45.7,29.1,9.2,24.5,50,0,15,16
23/05/2023 08:06,-2.5,3.6,46.2,29.3,9.1,24.6,850,0,15,16
23/05/2023 08:07,0.9,-2.5,50.7,30.3,7.1,24.6,750,0,15,16
23/05/2023 08:08,1.5,0.9,52.4,30.0,7.0,24.8,50,0,15,16
23/05/2023 08:09,3.0,1.5,48.8,29.5,8.2,24.6,100,0,15,16
23/05/2023 08:10,-1.8,3.0,43.9,28.8,9.8,24.2,200,0,15,16
23/05/2023 08:11,-3.0,-1.8,47.4,30.4,8.5,24.3,850,0,15,16
23/05/2023 08:12,0.8,-3.0,51.9,30.4,6.9,24.8,550,0,15,16
23/05/2023 08:13,2.1,0.8,51.7,29.7,7.4,24.7,50,0,15,16
23/05/2023 08:14,3.4,2.1,47.6,29.3,8.6,24.5,100,0,15,16
23/05/2023 08:15,-1.9,3.4,44.1,29.0,9.3,24.1,350,0,15,16
23/05/2023 08:16,-3.9,-1.9,48.7,29.3,8.3,24.0,900,0,15,16
23/05/2023 08:17,0.8,-3.9,52.5,30.3,6.8,24.9,350,0,15,16
23/05/2023 08:18,2.4,0.8,50.9,29.7,7.8,24.6,50,0,15,16
23/05/2023 08:19,3.5,2.4,46.6,29.1,8.9,24.4,100,0,15,16
23/05/2023 08:20,-1.2,3.5,44.9,29.0,9.5,24.5,550,0,15,16
23/05/2023 08:21,-4.6,-1.2,48.6,29.6,7.4,24.1,1000,0,15,16
23/05/2023 08:22,1.3,-4.6,52.5,30.1,7.3,24.8,150,0,15,16
23/05/2023 08:23,2.6,1.3,49.8,29.6,8.1,24.6,50,0,15,16
23/05/2023 08:24,3.6,2.6,45.3,29.1,9.5,24.4,100,0,15,16
23/05/2023 08:25,-2.3,3.6,46.1,29.2,8.7,24.0,700,0,15,16
23/05/2023 08:26,0.9,-2.3,50.8,30.1,7.4,24.5,850,0,15,16
23/05/2023 08:27,1.6,0.9,52.2,29.8,7.6,24.7,100,0,15,16
23/05/2023 08:28,2.9,1.6,48.7,29.5,8.7,24.4,50,0,15,16
23/05/2023 08:29,-1.8,2.9,43.8,29.2,10.1,24.1,100,0,15,16
23/05/2023 08:30,-3.5,-1.8,47.5,30.2,8.6,23.7,950,0,15,16
23/05/2023 08:31,0.8,-3.5,52.1,30.5,7.0,24.7,600,0,15,16
23/05/2023 08:32,2.0,0.8,52.0,29.9,7.5,24.6,100,0,15,16
23/05/2023 08:33,3.3,2.0,48.0,29.4,8.7,24.4,50,0,15,16
23/05/2023 08:34,-1.9,3.3,43.7,28.6,9.6,24.3,350,0,15,16
23/05/2023 08:35,-2.5,-1.9,48.1,30.2,8.5,24.6,950,0,15,16
23/05/2023 08:36,0.9,-2.5,52.3,30.2,6.9,24.8,450,0,15,16
23/05/2023 08:37,2.3,0.9,50.9,29.5,7.7,24.5,50,0,15,16
23/05/2023 08:38,3.5,2.3,46.5,29.2,9.0,24.3,100,0,15,16
23/05/2023 08:39,-2.1,3.5,44.1,28.2,10.0,23.5,450,0,15,16
23/05/2023 08:40,-3.7,-2.1,49.0,29.5,7.5,24.9,850,0,15,16
23/05/2023 08:41,1.0,-3.7,52.3,30.1,7.1,24.8,300,0,15,16
23/05/2023 08:42,2.5,1.0,49.9,29.5,8.3,24.7,50,0,15,16
23/05/2023 08:43,3.7,2.5,45.6,29.1,9.6,24.4,100,0,15,16
23/05/2023 08:44,-2.1,3.7,44.8,29.5,9.6,23.9,550,0,15,16
23/05/2023 08:45,-3.6,-2.1,49.3,30.4,7.5,24.5,1000,0,15,16
23/05/2023 08:46,1.4,-3.6,52.2,30.1,7.1,24.8,150,0,15,16
23/05/2023 08:47,2.8,1.4,49.5,29.4,8.0,24.5,100,0,15,16
23/05/2023 08:48,3.7,2.8,45.1,28.9,9.4,24.4,50,0,15,16
23/05/2023 08:49,-2.3,3.7,47.2,29.3,8.3,23.9,700,0,15,16
23/05/2023 08:50,0.9,-2.3,51.0,30.2,7.2,24.7,850,0,15,16
23/05/2023 08:51,1.6,0.9,51.8,29.9,7.6,24.7,50,0,15,16
23/05/2023 08:52,3.2,1.6,48.1,29.2,8.9,24.4,50,0,15,16
23/05/2023 08:53,-1.3,3.2,44.3,28.2,10.1,24.0,150,0,15,16
23/05/2023 08:54,-3.1,-1.3,47.4,29.4,8.0,24.1,950,0,15,16
23/05/2023 08:55,0.8,-3.1,52.3,30.5,7.0,24.8,550,0,15,16
23/05/2023 08:56,2.4,0.8,51.4,29.9,7.6,24.5,100,0,15,16
23/05/2023 08:57,3.5,2.4,47.3,29.3,8.7,24.3,50,0,15,16
23/05/2023 08:58,-1.1,3.5,45.0,29.0,9.0,24.1,400,0,15,16
23/05/2023 08:59,-3.2,-1.1,48.8,30.2,7.9,24.5,900,0,15,16
23/05/2023 09:00,1.0,-3.2,52.8,30.4,6.8,24.8,400,0,15,16
23/05/2023 09:01,2.6,1.0,50.0,29.7,7.9,24.5,50,0,15,16
23/05/2023 09:02,3.8,2.6,45.8,29.2,9.1,24.4,50,0,16,17
23/05/2023 09:03,-2.2,3.8,47.6,30.6,9.2,24.5,550,0,16,17
23/05/2023 09:04,0.9,-2.2,53.2,31.5,7.1,24.8,950,0,16,17
23/05/2023 09:05,1.6,0.9,54.2,31.2,7.2,24.9,150,0,16,17
23/05/2023 09:06,3.1,1.6,50.2,30.5,8.4,24.6,50,0,16,17
23/05/2023 09:07,-2.1,3.1,45.1,30.0,9.4,24.1,100,0,16,17
23/05/2023 09:08,-2.5,-2.1,49.9,30.9,7.7,24.7,900,0,16,17
23/05/2023 09:09,0.7,-2.5,55.0,32.1,7.0,25.0,700,0,16,17
23/05/2023 09:10,2.1,0.7,54.0,31.3,7.4,24.7,50,0,16,17
23/05/2023 09:11,3.4,2.1,49.6,30.7,8.6,24.5,100,0,16,17
23/05/2023 09:12,-3.1,3.4,46.2,30.6,8.7,24.8,250,0,16,17
23/05/2023 09:13,-4.4,-3.1,52.8,33.5,9.1,25.9,950,0,16,17
23/05/2023 09:14,1.0,-4.4,55.6,31.9,6.9,25.1,550,0,16,17
23/05/2023 09:15,2.5,1.0,52.9,31.1,7.6,24.7,50,0,16,17
23/05/2023 09:16,3.6,2.5,47.9,30.5,9.0,24.5,100,0,16,17
23/05/2023 09:17,-2.7,3.6,48.5,30.6,8.5,24.5,450,0,16,17
23/05/2023 09:18,1.2,-2.7,53.6,31.7,7.3,24.9,900,0,16,17
23/05/2023 09:19,1.4,1.2,55.2,31.4,7.0,24.9,250,0,16,17
23/05/2023 09:20,2.8,1.4,51.4,30.7,8.2,24.6,100,0,16,17
23/05/2023 09:21,-2.0,2.8,46.0,30.1,10.1,24.3,50,0,16,17
23/05/2023 09:22,-3.2,-2.0,50.1,31.5,8.4,24.7,750,0,16,17
23/05/2023 09:23,0.8,-3.2,54.6,32.1,6.9,25.1,850,0,16,17
23/05/2023 09:24,2.0,0.8,54.3,31.2,7.3,24.8,100,0,16,17
23/05/2023 09:25,3.4,2.0,49.9,30.6,8.6,24.6,50,0,16,17
23/05/2023 09:26,-1.4,3.4,46.4,31.0,9.9,23.7,150,0,16,17
23/05/2023 09:27,-4.9,-1.4,52.5,32.1,10.1,25.4,950,0,16,17
23/05/2023 09:28,0.9,-4.9,55.6,31.8,6.9,25.2,650,0,16,17
23/05/2023 09:29,2.3,0.9,53.3,31.0,7.7,24.7,50,0,16,17
23/05/2023 09:30,3.7,2.3,48.4,30.4,9.0,24.5,100,0,16,17
23/05/2023 09:31,-1.8,3.7,47.4,30.1,9.1,25.3,300,0,16,17
23/05/2023 09:32,-4.9,-1.8,55.6,34.3,9.2,26.0,850,0,16,17
23/05/2023 09:33,1.2,-4.9,55.6,32.0,7.0,25.1,400,0,16,17
23/05/2023 09:34,2.9,1.2,52.2,31.2,8.0,24.7,50,0,16,17
23/05/2023 09:35,3.9,2.9,47.2,30.4,9.3,24.5,100,0,16,17
23/05/2023 09:36,-2.5,3.9,49.7,31.0,8.7,25.2,600,0,16,17
23/05/2023 09:37,0.9,-2.5,54.5,31.6,7.0,25.2,950,0,16,17
23/05/2023 09:38,1.9,0.9,54.6,31.2,7.4,25.1,150,0,16,17
23/05/2023 09:39,3.3,1.9,50.2,30.7,8.6,24.7,100,0,16,17
23/05/2023 09:40,-1.5,3.3,45.8,30.7,10.3,24.3,50,0,16,17
23/05/2023 09:41,-3.8,-1.5,50.9,31.3,8.6,25.1,850,0,16,17
23/05/2023 09:42,0.9,-3.8,55.4,31.9,7.0,25.3,800,0,16,17
23/05/2023 09:43,1.55,0.9,54.0,31.55,7.6,24.9,50,0,16,17
23/05/2023 09:44,2.2,2.2,51.6,31.2,8.3,24.6,100,0,16,17
23/05/2023 09:45,3.5,2.85,49.2,30.5,9.0,24.55,200,0,16,17
23/05/2023 09:46,-1.5,3.5,47.9,30.2,9.5,24.5,950,0,16,17
23/05/2023 09:47,-4.0,-1.5,54.4,33.2,9.3,26.4,550,0,16,17
23/05/2023 09:48,1.2,-4.0,55.7,31.5,7.0,25.3,100,0,16,17
23/05/2023 09:49,2.7,1.2,52.7,30.9,8.1,24.8,50,0,16,17
23/05/2023 09:50,3.6,2.7,47.6,30.5,9.5,24.7,400,0,16,17
23/05/2023 09:51,-2.6,3.6,48.3,30.6,9.1,24.8,950,0,16,17
23/05/2023 09:52,1.0,-2.6,53.3,31.7,7.3,25.2,350,0,16,17
23/05/2023 09:53,1.6,1.0,54.7,31.5,7.3,25.1,50,0,16,17
23/05/2023 09:54,3.0,1.6,50.8,30.8,8.5,24.8,100,0,16,17
23/05/2023 09:55,-1.8,3.0,46.1,30.1,9.6,24.6,550,0,16,17
23/05/2023 09:56,-2.3,-1.8,49.8,30.9,8.1,24.5,900,0,16,17
23/05/2023 09:57,0.8,-2.3,55.1,32.1,6.9,25.4,150,0,16,17
23/05/2023 09:58,2.1,0.8,54.4,31.5,7.5,25.2,50,0,16,17
23/05/2023 09:59,3.3,2.1,49.8,30.9,8.6,24.9,100,0,16,17
23/05/2023 10:00,-1.2,3.3,45.6,30.2,9.5,24.8,850,0,16,17
23/05/2023 10:01,-3.8,-1.2,53.3,32.4,8.4,25.9,750,0,16,17
23/05/2023 10:02,1.1,-3.8,55.7,31.9,6.9,25.6,100,0,16,17
23/05/2023 10:03,2.3,1.1,53.5,31.2,7.8,25.1,50,0,16,17
23/05/2023 10:04,3.5,2.3,48.4,30.8,9.0,24.8,250,0,16,17
23/05/2023 10:05,-2.6,3.5,47.9,30.4,9.9,24.7,900,0,16,17
23/05/2023 10:06,-5.5,-2.6,54.4,33.0,9.7,26.3,550,0,17,18
23/05/2023 10:07,1.3,-5.5,55.6,31.8,7.1,25.5,100,0,17,18
23/05/2023 10:08,2.8,1.3,52.4,31.3,8.1,25.0,50,0,17,18
23/05/2023 10:09,3.8,2.8,47.4,30.8,9.4,24.8,450,0,17,18
23/05/2023 10:10,-2.8,3.8,50.2,31.9,8.8,25.4,850,0,17,18
23/05/2023 10:11,0.9,-2.8,56.1,33.0,7.0,25.8,350,0,17,18
23/05/2023 10:12,1.8,0.9,56.4,32.9,7.3,25.6,50,0,17,18
23/05/2023 10:13,3.1,1.8,52.0,32.2,8.6,25.2,100,0,17,18
23/05/2023 10:14,-1.5,3.1,47.5,31.7,10.1,24.5,650,0,17,18
23/05/2023 10:15,-3.1,-1.5,55.4,34.6,10.8,26.4,900,0,17,18
23/05/2023 10:16,0.9,-3.1,57.9,33.4,7.0,26.2,100,0,17,18
23/05/2023 10:17,2.3,0.9,55.9,32.8,7.8,25.5,50,0,17,18
23/05/2023 10:18,3.4,2.3,50.9,32.1,9.0,25.1,150,0,17,18
23/05/2023 10:19,-2.6,3.4,49.4,32.2,9.8,25.0,950,0,17,18
23/05/2023 10:20,-5.4,-2.6,57.7,34.5,9.0,27.2,700,0,17,18
23/05/2023 10:21,1.3,-5.4,58.0,33.3,7.0,25.9,50,0,17,18
23/05/2023 10:22,2.6,1.3,54.4,32.7,8.1,25.5,50,0,17,18
23/05/2023 10:23,3.8,2.6,49.0,32.0,9.4,25.0,300,0,17,18
23/05/2023 10:24,-2.8,3.8,52.3,33.4,10.0,25.8,900,0,17,18
23/05/2023 10:25,1.0,-2.8,56.7,33.0,7.2,26.1,500,0,17,18
23/05/2023 10:26,1.8,1.0,57.8,33.3,7.3,26.0,50,0,17,18
23/05/2023 10:27,3.1,1.8,53.4,32.6,8.5,25.3,100,0,17,18
23/05/2023 10:28,-1.3,3.1,47.8,31.5,10.2,24.5,550,0,17,18
23/05/2023 10:29,-3.2,-1.3,55.5,34.4,10.2,26.6,900,0,17,18
23/05/2023 10:30,0.7,-3.2,57.6,33.3,7.0,26.1,250,0,17,18
23/05/2023 10:31,2.2,0.7,56.6,32.9,7.5,25.8,100,0,17,18
23/05/2023 10:32,3.4,2.2,51.6,32.3,8.7,25.2,50,0,17,18
23/05/2023 10:33,-1.8,3.4,48.4,31.8,9.5,24.7,800,0,17,18
23/05/2023 10:34,-3.8,-1.8,56.0,34.3,10.6,26.7,900,0,17,18
23/05/2023 10:35,1.0,-3.8,58.4,33.3,7.1,26.3,50,0,17,18
23/05/2023 10:36,2.6,1.0,55.6,32.6,8.0,25.6,100,0,17,18
23/05/2023 10:37,3.8,2.6,50.3,32.2,9.4,25.2,150,0,17,18
23/05/2023 10:38,-0.9,3.8,50.6,32.2,9.1,24.9,850,0,17,18
23/05/2023 10:39,-4.2,-0.9,58.0,34.9,8.3,26.9,600,0,17,18
23/05/2023 10:40,1.4,-4.2,58.2,33.2,7.2,26.1,100,0,17,18
23/05/2023 10:41,2.9,1.4,54.1,32.6,8.2,25.4,50,0,17,18
23/05/2023 10:42,-1.1,2.9,47.7,31.5,10.5,24.8,400,0,17,18
23/05/2023 10:43,-3.1,-1.1,55.0,34.4,10.5,26.3,950,0,17,18
23/05/2023 10:44,0.8,-3.1,57.3,33.3,7.0,26.3,400,0,17,18
