,Refrigerated_1,Refrigerated_2,HotGasPipe,LiquidPipe,SuctionPipe,Environment,EnergyKWh,Door,Tankdruk,Verdampingsdruk,Verdampingstemperatuur,Condensatiedruk,Condensatietemperatuur,VerdamperFAN sturing,FDVerdamperInterval,VerdamperFAN MODE Control,FDVerdamperFanPulsenNodig,FDVerdamperFanPulsen,FDCondensorInterval,CondensorFAN MODE Control,CondensorFAN sturing,FDCondensorPulsen,FDCondensorPulsenNodig,Gewicht Opslagtank,Compessor,S1 Lekken,S1 Bijvullen,S2 Start,LekkenVullen MODE Control,Alarm State,Cel Temperatuur,Verwarming Interval,Verwarming MODE Control,Verwarming sturing,Verwarming PulsenNodig,Verwarming sturing PWM1,Verwarming Pulsen,Stuurstroom,OFF Koel ON Vries,Gewicht Target,Vloeistofklep dicht,HD Overstortklep,FD Bijvullen,Bijvullen Actief,Lekken Actief,Reset,FDlekkkenInterval,FDlekkkenPulsenNodig,FDlekkkenPulsen,FD Lekken aktief,FD Lekken Klaar,FD Bijvullen aktief,setpoint_min,setpoint_max
2023-05-22 00:37:45,3.3,3.2,28.8,28.2,18.0,24.1,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:38:00,3.3249999999999997,3.225,28.7,28.175,18.1,24.1,87.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:38:15,3.3499999999999996,3.25,28.6,28.15,18.2,24.1,75.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:38:30,3.375,3.275,28.5,28.125,18.299999999999997,24.1,62.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:38:45,3.4,3.3,28.4,28.1,18.4,24.1,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:39:00,3.5,3.3249999999999997,28.275,28.025,18.475,24.1,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:39:15,3.5999999999999996,3.3499999999999996,28.15,27.950000000000003,18.549999999999997,24.1,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:39:30,3.7,3.375,28.025,27.875,18.625,24.1,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:39:45,3.8,3.4,27.9,27.8,18.7,24.1,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:40:00,1.7000000000000002,3.5,29.875,28.35,18.2,24.275,237.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:40:15,-0.3999999999999994,3.5999999999999996,31.85,28.9,17.7,24.450000000000003,425.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:40:30,-2.499999999999999,3.7,33.824999999999996,29.45,17.2,24.625,612.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:40:45,-4.6,3.8,35.8,30.0,16.7,24.8,800.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:41:00,-3.5749999999999997,1.7000000000000002,38.05,30.375,15.15,24.775,712.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:41:15,-2.55,-0.3999999999999994,40.3,30.75,13.6,24.75,625.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:41:30,-1.525,-2.499999999999999,42.55,31.125,12.05,24.725,537.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:41:45,-0.5,-4.6,44.8,31.5,10.5,24.7,450.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:42:00,-0.275,-3.5749999999999997,45.075,31.45,10.325,24.675,350.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:42:15,-0.0499999999999999,-2.55,45.349999999999994,31.4,10.15,24.65,250.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:42:30,0.175,-1.525,45.625,31.35,9.975,24.625,150.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:43:00,0.55,-0.275,45.2,31.15,9.95,24.525,37.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:42:45,0.4,-0.5,45.9,31.3,9.8,24.6,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:43:15,0.7,-0.0499999999999999,44.5,31.0,10.1,24.450000000000003,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:43:30,0.85,0.175,43.8,30.85,10.25,24.375,12.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:43:45,1.0,0.4,43.1,30.7,10.4,24.3,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:44:00,1.075,0.55,42.3,30.6,10.7,24.3,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:44:15,1.15,0.7,41.5,30.5,11.0,24.3,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:44:30,1.225,0.85,40.7,30.4,11.3,24.3,75.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:45:00,1.35,1.075,39.2,30.225,11.825,24.25,87.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:44:45,1.3,1.0,39.9,30.3,11.6,24.3,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:45:15,1.4,1.15,38.5,30.15,12.05,24.200000000000003,75.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:45:30,1.45,1.225,37.8,30.075,12.275,24.15,62.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:45:45,1.5,1.3,37.1,30.0,12.5,24.1,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:46:00,1.575,1.35,36.6,29.95,12.7,24.125,62.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:46:15,1.65,1.4,36.1,29.9,12.9,24.15,75.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:46:30,1.725,1.45,35.6,29.85,13.1,24.175,87.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:46:45,1.8,1.5,35.1,29.8,13.3,24.2,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:47:00,1.875,1.575,34.675,29.725,13.525,24.175,87.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:47:15,1.95,1.65,34.25,29.65,13.75,24.15,75.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:47:30,2.025,1.725,33.825,29.575,13.975,24.125,62.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:47:45,2.1,1.8,33.4,29.5,14.2,24.1,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:48:00,2.15,1.875,33.125,29.475,14.4,24.1,62.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:48:15,2.2,1.95,32.849999999999994,29.45,14.6,24.1,75.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:48:30,2.25,2.025,32.574999999999996,29.424999999999997,14.8,24.1,87.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:49:00,2.3499999999999996,2.15,32.074999999999996,29.299999999999997,15.2,24.1,87.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:48:45,2.3,2.1,32.3,29.4,15.0,24.1,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:49:15,2.4,2.2,31.85,29.2,15.4,24.1,75.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:49:30,2.45,2.25,31.625,29.1,15.6,24.1,62.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:49:45,2.5,2.3,31.4,29.0,15.8,24.1,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:50:00,2.575,2.3499999999999996,31.2,28.95,15.925,24.1,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:50:15,2.65,2.4,31.0,28.9,16.05,24.1,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:50:30,2.7249999999999996,2.45,30.8,28.85,16.175,24.1,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:51:00,2.8249999999999997,2.575,30.425,28.75,16.425,24.1,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:50:45,2.8,2.5,30.6,28.8,16.3,24.1,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:51:15,2.8499999999999996,2.65,30.25,28.700000000000003,16.55,24.1,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:51:30,2.875,2.7249999999999996,30.075,28.65,16.675,24.1,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:51:45,2.9,2.8,29.9,28.6,16.8,24.1,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:52:00,2.95,2.8249999999999997,29.75,28.575000000000003,16.95,24.1,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:52:15,3.0,2.8499999999999996,29.6,28.55,17.1,24.1,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:52:30,3.05,2.875,29.45,28.525,17.25,24.1,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:52:45,3.1,2.9,29.3,28.5,17.4,24.1,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:53:00,3.125,2.95,29.175,28.45,17.525,24.1,62.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:53:15,3.1500000000000004,3.0,29.05,28.4,17.65,24.1,75.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:53:30,3.1750000000000003,3.05,28.925,28.35,17.775,24.1,87.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:53:45,3.2,3.1,28.8,28.3,17.9,24.1,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:54:00,3.2750000000000004,3.125,28.7,28.25,18.0,24.075000000000003,87.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:54:15,3.35,3.1500000000000004,28.6,28.200000000000003,18.1,24.05,75.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:54:30,3.425,3.1750000000000003,28.5,28.15,18.2,24.025,62.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:54:45,3.5,3.2,28.4,28.1,18.3,24.0,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:55:00,3.55,3.2750000000000004,28.299999999999997,28.05,18.375,24.0,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:55:15,3.6,3.35,28.2,28.0,18.450000000000003,24.0,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:55:30,3.65,3.425,28.1,27.95,18.525,24.0,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:55:45,3.7,3.5,28.0,27.9,18.6,24.0,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:56:00,2.375,3.55,28.7,28.424999999999997,18.700000000000003,24.125,162.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:56:15,1.0499999999999998,3.6,29.4,28.95,18.8,24.25,275.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:56:30,-0.2750000000000008,3.65,30.1,29.475,18.9,24.375,387.49999999999994,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:56:45,-1.6,3.7,30.8,30.0,19.0,24.5,500.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:57:00,-1.25,2.375,33.6,30.25,17.125,24.475,562.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:57:15,-0.9,1.0499999999999998,36.4,30.5,15.25,24.45,625.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:57:30,-0.55,-0.2750000000000008,39.2,30.75,13.375,24.424999999999997,687.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:57:45,-0.2,-1.6,42.0,31.0,11.5,24.4,750.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:58:00,-0.125,-1.25,43.0,31.1,11.05,24.45,587.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:58:15,-0.0499999999999999,-0.9,44.0,31.2,10.6,24.5,425.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:58:30,0.025,-0.55,45.0,31.299999999999997,10.15,24.55,262.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:58:45,0.1,-0.2,46.0,31.4,9.7,24.6,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:59:00,0.275,-0.125,45.525,31.25,9.825,24.525,87.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:59:15,0.45,-0.0499999999999999,45.05,31.1,9.95,24.450000000000003,75.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 00:59:30,0.625,0.025,44.575,30.95,10.075,24.375,62.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 01:00:00,0.925,0.275,43.25,30.675,10.45,24.3,62.5,0.0,12.3,4.6,-3.0,14.6,33.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,0.6,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 00:59:45,0.8,0.1,44.1,30.8,10.2,24.3,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18
2023-05-22 01:00:15,1.05,0.45,42.400000000000006,30.55,10.7,24.3,75.0,0.0,12.3,4.6,-3.0,14.7,33.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,0.6,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:00:30,1.175,0.625,41.55,30.425,10.95,24.3,87.5,0.0,12.3,4.6,-2.6,14.6,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:00:45,1.3,0.8,40.7,30.3,11.2,24.3,100.0,0.0,12.3,4.6,-2.6,14.7,33.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,1.1,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:01:00,1.325,0.925,40.0,30.275,11.425,24.25,87.5,0.0,12.3,4.7,-2.4,14.6,33.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,1.2,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:01:15,1.35,1.05,39.3,30.25,11.65,24.200000000000003,75.0,0.0,12.3,4.7,-2.3,14.7,33.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,1.2,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:01:30,1.375,1.175,38.6,30.225,11.875,24.15,62.5,0.0,12.3,4.7,-2.0,14.5,33.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,1.5,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:02:00,1.475,1.325,37.325,30.125,12.35,24.1,62.5,0.0,12.3,4.7,-2.0,14.6,33.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,1.5,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:01:45,1.4,1.3,37.9,30.2,12.1,24.1,50.0,0.0,12.3,4.7,-2.1,14.6,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,1.4,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:02:15,1.5499999999999998,1.35,36.75,30.049999999999997,12.6,24.1,75.0,0.0,12.3,4.8,-1.9,14.5,33.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,1.6,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:02:30,1.625,1.375,36.175,29.975,12.85,24.1,87.5,0.0,12.3,4.8,-1.9,14.5,33.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,1.6,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:02:45,1.7,1.4,35.6,29.9,13.1,24.1,100.0,0.0,12.3,4.8,-1.9,14.6,33.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,1.7,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:03:00,1.775,1.475,35.175,29.825,13.3,24.1,87.5,0.0,12.3,4.8,-1.7,14.5,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,1.9,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:03:15,1.85,1.5499999999999998,34.75,29.75,13.5,24.1,75.0,0.0,12.3,4.8,-1.5,14.4,32.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:03:30,1.925,1.625,34.325,29.675,13.7,24.1,62.5,0.0,12.3,4.8,-1.5,14.4,32.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,2.1,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:03:45,2.0,1.7,33.9,29.6,13.9,24.1,50.0,0.0,12.3,4.8,-1.5,14.4,32.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:04:00,2.05,1.775,33.575,29.525,14.125,24.125,50.0,0.0,12.3,4.8,-1.6,14.4,32.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:04:15,2.1,1.85,33.25,29.450000000000003,14.35,24.15,50.0,0.0,12.3,4.9,-1.3,14.4,32.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,2.2,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:04:30,2.1500000000000004,1.925,32.925000000000004,29.375,14.575,24.175,50.0,0.0,12.3,4.9,-1.3,14.3,32.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,2.2,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:04:45,2.2,2.0,32.6,29.3,14.8,24.2,50.0,0.0,12.3,4.9,-1.4,14.4,32.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,2.2,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
2023-05-22 01:05:00,2.2750000000000004,2.05,32.375,29.25,14.975,24.2,62.5,0.0,12.3,4.9,-1.1,14.2,32.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214748364.8,2.4,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,20.0,0.0,0.0,0.0,0.0,16,18
